date	estado	regiao	variavel	quantidade
2020-02-29	Espírito Santo	Sudeste	Mortes	0
2020-02-29	Goiás	Centro-Oeste	Suspeitos	5
2020-02-29	Goiás	Centro-Oeste	Descartados	0
2020-02-29	Goiás	Centro-Oeste	Confirmados	0
2020-02-29	Goiás	Centro-Oeste	Mortes	0
2020-02-29	Mato Grosso do Sul	Centro-Oeste	Suspeitos	2
2020-02-29	Mato Grosso do Sul	Centro-Oeste	Descartados	0
2020-02-29	Mato Grosso do Sul	Centro-Oeste	Confirmados	0
2020-02-29	Mato Grosso do Sul	Centro-Oeste	Mortes	0
2020-02-29	Minas Gerais	Sudeste	Suspeitos	17
2020-02-29	Minas Gerais	Sudeste	Descartados	3
2020-02-29	Minas Gerais	Sudeste	Confirmados	0
2020-02-29	Minas Gerais	Sudeste	Mortes	0
2020-02-29	Paraíba	Nordeste	Suspeitos	1
2020-02-29	Paraíba	Nordeste	Descartados	1
2020-02-29	Paraíba	Nordeste	Confirmados	0
2020-02-29	Paraíba	Nordeste	Mortes	0
2020-02-29	Paraná	Sul	Suspeitos	5
2020-02-29	Paraná	Sul	Descartados	3
2020-02-29	Paraná	Sul	Confirmados	0
2020-02-29	Paraná	Sul	Mortes	0
2020-02-29	Pernambuco	Nordeste	Suspeitos	5
2020-02-29	Pernambuco	Nordeste	Descartados	2
2020-02-29	Pernambuco	Nordeste	Confirmados	0
2020-02-29	Pernambuco	Nordeste	Mortes	0
2020-02-29	Rio de Janeiro	Sudeste	Suspeitos	19
2020-02-29	Rio de Janeiro	Sudeste	Descartados	8
2020-02-29	Rio de Janeiro	Sudeste	Confirmados	0
2020-02-29	Rio de Janeiro	Sudeste	Mortes	0
2020-02-29	Rio Grande do Norte	Nordeste	Suspeitos	3
2020-02-29	Rio Grande do Norte	Nordeste	Descartados	2
2020-02-29	Rio Grande do Norte	Nordeste	Confirmados	0
2020-02-29	Rio Grande do Norte	Nordeste	Mortes	0
2020-02-29	Rio Grande do Sul	Sul	Suspeitos	27
2020-02-29	Rio Grande do Sul	Sul	Descartados	10
2020-02-29	Rio Grande do Sul	Sul	Confirmados	0
2020-02-29	Rio Grande do Sul	Sul	Mortes	0
2020-02-29	Santa Catarina	Sul	Suspeitos	9
2020-02-29	Santa Catarina	Sul	Descartados	4
2020-02-29	Santa Catarina	Sul	Confirmados	0
2020-02-29	Santa Catarina	Sul	Mortes	0
2020-02-29	São Paulo	Sudeste	Suspeitos	91
2020-02-29	São Paulo	Sudeste	Descartados	38
2020-02-29	São Paulo	Sudeste	Confirmados	2
2020-02-29	São Paulo	Sudeste	Mortes	0
2020-03-01	Alagoas	Nordeste	Suspeitos	1
2020-03-01	Alagoas	Nordeste	Descartados	0
2020-03-01	Alagoas	Nordeste	Confirmados	0
2020-03-01	Alagoas	Nordeste	Mortes	0
2020-03-01	Bahia	Nordeste	Suspeitos	9
2020-03-01	Bahia	Nordeste	Descartados	4
2020-03-01	Bahia	Nordeste	Confirmados	0
2020-03-01	Bahia	Nordeste	Mortes	0
2020-03-01	Ceará	Nordeste	Suspeitos	6
2020-03-01	Ceará	Nordeste	Descartados	2
2020-03-01	Ceará	Nordeste	Confirmados	0
2020-03-01	Ceará	Nordeste	Mortes	0
2020-03-01	Distrito Federal	Centro-Oeste	Suspeitos	5
2020-03-01	Distrito Federal	Centro-Oeste	Descartados	1
2020-03-01	Distrito Federal	Centro-Oeste	Confirmados	0
2020-03-01	Distrito Federal	Centro-Oeste	Mortes	0
2020-03-01	Espírito Santo	Sudeste	Suspeitos	2
2020-03-01	Espírito Santo	Sudeste	Descartados	1
2020-03-01	Espírito Santo	Sudeste	Confirmados	0
2020-03-01	Espírito Santo	Sudeste	Mortes	0
2020-03-01	Goiás	Centro-Oeste	Suspeitos	5
2020-03-01	Goiás	Centro-Oeste	Descartados	0
2020-03-01	Goiás	Centro-Oeste	Confirmados	0
2020-03-01	Goiás	Centro-Oeste	Mortes	0
2020-03-01	Mato Grosso do Sul	Centro-Oeste	Suspeitos	2
2020-03-01	Mato Grosso do Sul	Centro-Oeste	Descartados	0
2020-03-01	Mato Grosso do Sul	Centro-Oeste	Confirmados	0
2020-03-01	Mato Grosso do Sul	Centro-Oeste	Mortes	0
2020-03-01	Minas Gerais	Sudeste	Suspeitos	17
2020-03-01	Minas Gerais	Sudeste	Descartados	3
2020-03-01	Minas Gerais	Sudeste	Confirmados	0
2020-03-01	Minas Gerais	Sudeste	Mortes	0
2020-03-01	Paraíba	Nordeste	Suspeitos	1
2020-03-01	Paraíba	Nordeste	Descartados	1
2020-03-01	Paraíba	Nordeste	Confirmados	0
2020-03-01	Paraíba	Nordeste	Mortes	0
2020-03-01	Paraná	Sul	Suspeitos	5
2020-03-01	Paraná	Sul	Descartados	3
2020-03-01	Paraná	Sul	Confirmados	0
2020-03-01	Paraná	Sul	Mortes	0
2020-03-01	Pernambuco	Nordeste	Suspeitos	5
2020-03-01	Pernambuco	Nordeste	Descartados	2
2020-03-01	Pernambuco	Nordeste	Confirmados	0
2020-03-01	Pernambuco	Nordeste	Mortes	0
2020-03-01	Rio de Janeiro	Sudeste	Suspeitos	19
2020-03-01	Rio de Janeiro	Sudeste	Descartados	8
2020-03-01	Rio de Janeiro	Sudeste	Confirmados	0
2020-03-01	Rio de Janeiro	Sudeste	Mortes	0
2020-03-01	Rio Grande do Norte	Nordeste	Suspeitos	3
2020-03-01	Rio Grande do Norte	Nordeste	Descartados	2
2020-03-01	Rio Grande do Norte	Nordeste	Confirmados	0
2020-03-01	Rio Grande do Norte	Nordeste	Mortes	0
2020-03-01	Rio Grande do Sul	Sul	Suspeitos	27
2020-03-01	Rio Grande do Sul	Sul	Descartados	10
2020-03-01	Rio Grande do Sul	Sul	Confirmados	0
2020-03-01	Rio Grande do Sul	Sul	Mortes	0
2020-03-01	Santa Catarina	Sul	Suspeitos	9
2020-03-01	Santa Catarina	Sul	Descartados	4
2020-03-01	Santa Catarina	Sul	Confirmados	0
2020-03-01	Santa Catarina	Sul	Mortes	0
2020-03-01	São Paulo	Sudeste	Suspeitos	136
2020-03-01	São Paulo	Sudeste	Descartados	48
2020-03-01	São Paulo	Sudeste	Confirmados	2
2020-03-01	São Paulo	Sudeste	Mortes	0
2020-03-02	Alagoas	Nordeste	Suspeitos	3
2020-03-02	Alagoas	Nordeste	Descartados	1
2020-03-02	Alagoas	Nordeste	Confirmados	0
2020-03-02	Alagoas	Nordeste	Mortes	0
2020-03-02	Amazonas	Norte	Suspeitos	1
2020-03-02	Amazonas	Norte	Descartados	1
2020-03-02	Amazonas	Norte	Confirmados	0
2020-03-02	Amazonas	Norte	Mortes	0
2020-03-02	Bahia	Nordeste	Suspeitos	9
2020-03-02	Bahia	Nordeste	Descartados	14
2020-03-02	Bahia	Nordeste	Confirmados	0
2020-03-02	Bahia	Nordeste	Mortes	0
2020-03-02	Ceará	Nordeste	Suspeitos	6
2020-03-02	Ceará	Nordeste	Descartados	6
2020-03-02	Ceará	Nordeste	Confirmados	0
2020-03-02	Ceará	Nordeste	Mortes	0
2020-03-02	Distrito Federal	Centro-Oeste	Suspeitos	12
2020-03-02	Distrito Federal	Centro-Oeste	Descartados	3
2020-03-02	Distrito Federal	Centro-Oeste	Confirmados	0
2020-03-02	Distrito Federal	Centro-Oeste	Mortes	0
2020-03-02	Espírito Santo	Sudeste	Suspeitos	5
2020-03-02	Espírito Santo	Sudeste	Descartados	6
2020-03-02	Espírito Santo	Sudeste	Confirmados	0
2020-03-02	Espírito Santo	Sudeste	Mortes	0
2020-03-02	Goiás	Centro-Oeste	Suspeitos	3
2020-03-02	Goiás	Centro-Oeste	Descartados	7
2020-03-02	Goiás	Centro-Oeste	Confirmados	0
2020-03-02	Goiás	Centro-Oeste	Mortes	0
2020-03-02	Maranhão	Nordeste	Suspeitos	1
2020-03-02	Maranhão	Nordeste	Descartados	1
2020-03-02	Maranhão	Nordeste	Confirmados	0
2020-03-02	Maranhão	Nordeste	Mortes	0
2020-03-02	Mato Grosso	Centro-Oeste	Suspeitos	5
2020-03-02	Mato Grosso	Centro-Oeste	Descartados	0
2020-03-02	Mato Grosso	Centro-Oeste	Confirmados	0
2020-03-02	Mato Grosso	Centro-Oeste	Mortes	0
2020-03-02	Mato Grosso do Sul	Centro-Oeste	Suspeitos	6
2020-03-02	Mato Grosso do Sul	Centro-Oeste	Descartados	1
2020-03-02	Mato Grosso do Sul	Centro-Oeste	Confirmados	0
2020-03-02	Mato Grosso do Sul	Centro-Oeste	Mortes	0
2020-03-02	Minas Gerais	Sudeste	Suspeitos	48
2020-03-02	Minas Gerais	Sudeste	Descartados	4
2020-03-02	Minas Gerais	Sudeste	Confirmados	0
2020-03-02	Minas Gerais	Sudeste	Mortes	0
2020-03-02	Pará	Norte	Suspeitos	2
2020-03-02	Pará	Norte	Descartados	2
2020-03-02	Pará	Norte	Confirmados	0
2020-03-02	Pará	Norte	Mortes	0
2020-03-02	Paraíba	Nordeste	Suspeitos	2
2020-03-02	Paraíba	Nordeste	Descartados	1
2020-03-02	Paraíba	Nordeste	Confirmados	0
2020-03-02	Paraíba	Nordeste	Mortes	0
2020-03-02	Paraná	Sul	Suspeitos	7
2020-03-02	Paraná	Sul	Descartados	8
2020-03-02	Paraná	Sul	Confirmados	0
2020-03-02	Paraná	Sul	Mortes	0
2020-03-02	Pernambuco	Nordeste	Suspeitos	4
2020-03-02	Pernambuco	Nordeste	Descartados	10
2020-03-02	Pernambuco	Nordeste	Confirmados	0
2020-03-02	Pernambuco	Nordeste	Mortes	0
2020-03-02	Piauí	Nordeste	Suspeitos	1
2020-03-02	Piauí	Nordeste	Descartados	2
2020-03-02	Piauí	Nordeste	Confirmados	0
2020-03-02	Piauí	Nordeste	Mortes	0
2020-03-02	Rio de Janeiro	Sudeste	Suspeitos	42
2020-03-02	Rio de Janeiro	Sudeste	Descartados	27
2020-03-02	Rio de Janeiro	Sudeste	Confirmados	0
2020-03-02	Rio de Janeiro	Sudeste	Mortes	0
2020-03-02	Rio Grande do Norte	Nordeste	Suspeitos	2
2020-03-02	Rio Grande do Norte	Nordeste	Descartados	6
2020-03-02	Rio Grande do Norte	Nordeste	Confirmados	0
2020-03-02	Rio Grande do Norte	Nordeste	Mortes	0
2020-03-02	Rio Grande do Sul	Sul	Suspeitos	73
2020-03-02	Rio Grande do Sul	Sul	Descartados	10
2020-03-02	Rio Grande do Sul	Sul	Confirmados	0
2020-03-02	Rio Grande do Sul	Sul	Mortes	0
2020-03-02	Rondônia	Norte	Suspeitos	1
2020-03-02	Rondônia	Norte	Descartados	0
2020-03-02	Rondônia	Norte	Confirmados	0
2020-03-02	Rondônia	Norte	Mortes	0
2020-03-02	Santa Catarina	Sul	Suspeitos	36
2020-03-02	Santa Catarina	Sul	Descartados	4
2020-03-02	Santa Catarina	Sul	Confirmados	0
2020-03-02	Santa Catarina	Sul	Mortes	0
2020-03-02	São Paulo	Sudeste	Suspeitos	163
2020-03-02	São Paulo	Sudeste	Descartados	48
2020-03-02	São Paulo	Sudeste	Confirmados	2
2020-03-02	São Paulo	Sudeste	Mortes	0
2020-03-02	Sergipe	Nordeste	Suspeitos	1
2020-03-02	Sergipe	Nordeste	Descartados	0
2020-03-02	Sergipe	Nordeste	Confirmados	0
2020-03-02	Sergipe	Nordeste	Mortes	0
2020-03-03	Alagoas	Nordeste	Suspeitos	5
2020-03-03	Alagoas	Nordeste	Descartados	1
2020-03-03	Alagoas	Nordeste	Confirmados	0
2020-03-03	Alagoas	Nordeste	Mortes	0
2020-03-03	Amazonas	Norte	Suspeitos	3
2020-03-03	Amazonas	Norte	Descartados	1
2020-03-03	Amazonas	Norte	Confirmados	0
2020-03-03	Amazonas	Norte	Mortes	0
2020-03-03	Bahia	Nordeste	Suspeitos	21
2020-03-03	Bahia	Nordeste	Descartados	16
2020-03-03	Bahia	Nordeste	Confirmados	0
2020-03-03	Bahia	Nordeste	Mortes	0
2020-03-03	Ceará	Nordeste	Suspeitos	19
2020-03-03	Ceará	Nordeste	Descartados	9
2020-03-03	Ceará	Nordeste	Confirmados	0
2020-03-03	Ceará	Nordeste	Mortes	0
2020-03-03	Distrito Federal	Centro-Oeste	Suspeitos	12
2020-03-03	Distrito Federal	Centro-Oeste	Descartados	3
2020-03-03	Distrito Federal	Centro-Oeste	Confirmados	0
2020-03-03	Distrito Federal	Centro-Oeste	Mortes	0
2020-03-03	Espírito Santo	Sudeste	Suspeitos	5
2020-03-03	Espírito Santo	Sudeste	Descartados	6
2020-03-03	Espírito Santo	Sudeste	Confirmados	0
2020-03-03	Espírito Santo	Sudeste	Mortes	0
2020-03-03	Goiás	Centro-Oeste	Suspeitos	7
2020-03-03	Goiás	Centro-Oeste	Descartados	7
2020-03-03	Goiás	Centro-Oeste	Confirmados	0
2020-03-03	Goiás	Centro-Oeste	Mortes	0
2020-03-03	Maranhão	Nordeste	Suspeitos	1
2020-03-03	Maranhão	Nordeste	Descartados	1
2020-03-03	Maranhão	Nordeste	Confirmados	0
2020-03-03	Maranhão	Nordeste	Mortes	0
2020-03-03	Mato Grosso	Centro-Oeste	Suspeitos	6
2020-03-03	Mato Grosso	Centro-Oeste	Descartados	0
2020-03-03	Mato Grosso	Centro-Oeste	Confirmados	0
2020-03-03	Mato Grosso	Centro-Oeste	Mortes	0
2020-03-03	Mato Grosso do Sul	Centro-Oeste	Suspeitos	6
2020-03-03	Mato Grosso do Sul	Centro-Oeste	Descartados	1
2020-03-03	Mato Grosso do Sul	Centro-Oeste	Confirmados	0
2020-03-03	Mato Grosso do Sul	Centro-Oeste	Mortes	0
2020-03-03	Minas Gerais	Sudeste	Suspeitos	58
2020-03-03	Minas Gerais	Sudeste	Descartados	6
2020-03-03	Minas Gerais	Sudeste	Confirmados	0
2020-03-03	Minas Gerais	Sudeste	Mortes	0
2020-03-03	Pará	Norte	Suspeitos	1
2020-03-03	Pará	Norte	Descartados	4
2020-03-03	Pará	Norte	Confirmados	0
2020-03-03	Pará	Norte	Mortes	0
2020-03-03	Paraíba	Nordeste	Suspeitos	4
2020-03-03	Paraíba	Nordeste	Descartados	1
2020-03-03	Paraíba	Nordeste	Confirmados	0
2020-03-03	Paraíba	Nordeste	Mortes	0
2020-03-03	Paraná	Sul	Suspeitos	14
2020-03-03	Paraná	Sul	Descartados	8
2020-03-03	Paraná	Sul	Confirmados	0
2020-03-03	Paraná	Sul	Mortes	0
2020-03-03	Pernambuco	Nordeste	Suspeitos	4
2020-03-03	Pernambuco	Nordeste	Descartados	11
2020-03-03	Pernambuco	Nordeste	Confirmados	0
2020-03-03	Pernambuco	Nordeste	Mortes	0
2020-03-03	Piauí	Nordeste	Suspeitos	1
2020-03-03	Piauí	Nordeste	Descartados	2
2020-03-03	Piauí	Nordeste	Confirmados	0
2020-03-03	Piauí	Nordeste	Mortes	0
2020-03-03	Rio de Janeiro	Sudeste	Suspeitos	62
2020-03-03	Rio de Janeiro	Sudeste	Descartados	29
2020-03-03	Rio de Janeiro	Sudeste	Confirmados	0
2020-03-03	Rio de Janeiro	Sudeste	Mortes	0
2020-03-03	Rio Grande do Norte	Nordeste	Suspeitos	2
2020-03-03	Rio Grande do Norte	Nordeste	Descartados	6
2020-03-03	Rio Grande do Norte	Nordeste	Confirmados	0
2020-03-03	Rio Grande do Norte	Nordeste	Mortes	0
2020-03-03	Rio Grande do Sul	Sul	Suspeitos	82
2020-03-03	Rio Grande do Sul	Sul	Descartados	20
2020-03-03	Rio Grande do Sul	Sul	Confirmados	0
2020-03-03	Rio Grande do Sul	Sul	Mortes	0
2020-03-03	Rondônia	Norte	Suspeitos	1
2020-03-03	Rondônia	Norte	Descartados	0
2020-03-03	Rondônia	Norte	Confirmados	0
2020-03-03	Rondônia	Norte	Mortes	0
2020-03-03	Santa Catarina	Sul	Suspeitos	43
2020-03-03	Santa Catarina	Sul	Descartados	4
2020-03-03	Santa Catarina	Sul	Confirmados	0
2020-03-03	Santa Catarina	Sul	Mortes	0
2020-03-03	São Paulo	Sudeste	Suspeitos	130
2020-03-03	São Paulo	Sudeste	Descartados	104
2020-03-03	São Paulo	Sudeste	Confirmados	2
2020-03-03	São Paulo	Sudeste	Mortes	0
2020-03-03	Sergipe	Nordeste	Suspeitos	1
2020-03-03	Sergipe	Nordeste	Descartados	0
2020-03-03	Sergipe	Nordeste	Confirmados	0
2020-03-03	Sergipe	Nordeste	Mortes	0
2020-03-04	Alagoas	Nordeste	Suspeitos	5
2020-03-04	Alagoas	Nordeste	Descartados	1
2020-03-04	Alagoas	Nordeste	Confirmados	0
2020-03-04	Alagoas	Nordeste	Mortes	0
2020-03-04	Amazonas	Norte	Suspeitos	4
2020-03-04	Amazonas	Norte	Descartados	1
2020-03-04	Amazonas	Norte	Confirmados	0
2020-03-04	Amazonas	Norte	Mortes	0
2020-03-04	Bahia	Nordeste	Suspeitos	19
2020-03-04	Bahia	Nordeste	Descartados	21
2020-03-04	Bahia	Nordeste	Confirmados	0
2020-03-04	Bahia	Nordeste	Mortes	0
2020-03-04	Ceará	Nordeste	Suspeitos	14
2020-03-04	Ceará	Nordeste	Descartados	18
2020-03-04	Ceará	Nordeste	Confirmados	0
2020-03-04	Ceará	Nordeste	Mortes	0
2020-03-04	Distrito Federal	Centro-Oeste	Suspeitos	18
2020-03-04	Distrito Federal	Centro-Oeste	Descartados	5
2020-03-04	Distrito Federal	Centro-Oeste	Confirmados	0
2020-03-04	Distrito Federal	Centro-Oeste	Mortes	0
2020-03-04	Espírito Santo	Sudeste	Suspeitos	5
2020-03-04	Espírito Santo	Sudeste	Descartados	7
2020-03-04	Espírito Santo	Sudeste	Confirmados	0
2020-03-04	Espírito Santo	Sudeste	Mortes	0
2020-03-04	Goiás	Centro-Oeste	Suspeitos	1
2020-03-04	Goiás	Centro-Oeste	Descartados	12
2020-03-04	Goiás	Centro-Oeste	Confirmados	0
2020-03-04	Goiás	Centro-Oeste	Mortes	0
2020-03-04	Maranhão	Nordeste	Suspeitos	0
2020-03-04	Maranhão	Nordeste	Descartados	2
2020-03-04	Maranhão	Nordeste	Confirmados	0
2020-03-04	Maranhão	Nordeste	Mortes	0
2020-03-04	Mato Grosso	Centro-Oeste	Suspeitos	6
2020-03-04	Mato Grosso	Centro-Oeste	Descartados	0
2020-03-04	Mato Grosso	Centro-Oeste	Confirmados	0
2020-03-04	Mato Grosso	Centro-Oeste	Mortes	0
2020-03-04	Mato Grosso do Sul	Centro-Oeste	Suspeitos	10
2020-03-04	Mato Grosso do Sul	Centro-Oeste	Descartados	3
2020-03-04	Mato Grosso do Sul	Centro-Oeste	Confirmados	0
2020-03-04	Mato Grosso do Sul	Centro-Oeste	Mortes	0
2020-03-04	Minas Gerais	Sudeste	Suspeitos	82
2020-03-04	Minas Gerais	Sudeste	Descartados	6
2020-03-04	Minas Gerais	Sudeste	Confirmados	0
2020-03-04	Minas Gerais	Sudeste	Mortes	0
2020-03-04	Pará	Norte	Suspeitos	1
2020-03-04	Pará	Norte	Descartados	4
2020-03-04	Pará	Norte	Confirmados	0
2020-03-04	Pará	Norte	Mortes	0
2020-03-04	Paraíba	Nordeste	Suspeitos	4
2020-03-04	Paraíba	Nordeste	Descartados	1
2020-03-04	Paraíba	Nordeste	Confirmados	0
2020-03-04	Paraíba	Nordeste	Mortes	0
2020-03-04	Paraná	Sul	Suspeitos	13
2020-03-04	Paraná	Sul	Descartados	8
2020-03-04	Paraná	Sul	Confirmados	0
2020-03-04	Paraná	Sul	Mortes	0
2020-03-04	Pernambuco	Nordeste	Suspeitos	6
2020-03-04	Pernambuco	Nordeste	Descartados	11
2020-03-04	Pernambuco	Nordeste	Confirmados	0
2020-03-04	Pernambuco	Nordeste	Mortes	0
2020-03-04	Piauí	Nordeste	Suspeitos	1
2020-03-04	Piauí	Nordeste	Descartados	2
2020-03-04	Piauí	Nordeste	Confirmados	0
2020-03-04	Piauí	Nordeste	Mortes	0
2020-03-04	Rio de Janeiro	Sudeste	Suspeitos	55
2020-03-04	Rio de Janeiro	Sudeste	Descartados	52
2020-03-04	Rio de Janeiro	Sudeste	Confirmados	0
2020-03-04	Rio de Janeiro	Sudeste	Mortes	0
2020-03-04	Rio Grande do Norte	Nordeste	Suspeitos	5
2020-03-04	Rio Grande do Norte	Nordeste	Descartados	6
2020-03-04	Rio Grande do Norte	Nordeste	Confirmados	0
2020-03-04	Rio Grande do Norte	Nordeste	Mortes	0
2020-03-04	Rio Grande do Sul	Sul	Suspeitos	98
2020-03-04	Rio Grande do Sul	Sul	Descartados	20
2020-03-04	Rio Grande do Sul	Sul	Confirmados	0
2020-03-04	Rio Grande do Sul	Sul	Mortes	0
2020-03-04	Rondônia	Norte	Suspeitos	1
2020-03-04	Rondônia	Norte	Descartados	0
2020-03-04	Rondônia	Norte	Confirmados	0
2020-03-04	Rondônia	Norte	Mortes	0
2020-03-04	Santa Catarina	Sul	Suspeitos	46
2020-03-04	Santa Catarina	Sul	Descartados	4
2020-03-04	Santa Catarina	Sul	Confirmados	0
2020-03-04	Santa Catarina	Sul	Mortes	0
2020-03-04	São Paulo	Sudeste	Suspeitos	135
2020-03-04	São Paulo	Sudeste	Descartados	131
2020-03-04	São Paulo	Sudeste	Confirmados	3
2020-03-04	São Paulo	Sudeste	Mortes	0
2020-03-04	Sergipe	Nordeste	Suspeitos	1
2020-03-04	Sergipe	Nordeste	Descartados	0
2020-03-04	Sergipe	Nordeste	Confirmados	0
2020-03-04	Sergipe	Nordeste	Mortes	0
2020-03-05	Alagoas	Nordeste	Suspeitos	6
2020-03-05	Alagoas	Nordeste	Descartados	1
2020-03-05	Alagoas	Nordeste	Confirmados	0
2020-03-05	Alagoas	Nordeste	Mortes	0
2020-03-05	Amazonas	Norte	Suspeitos	5
2020-03-05	Amazonas	Norte	Descartados	1
2020-03-05	Amazonas	Norte	Confirmados	0
2020-03-05	Amazonas	Norte	Mortes	0
2020-03-05	Bahia	Nordeste	Suspeitos	23
2020-03-05	Bahia	Nordeste	Descartados	29
2020-03-05	Bahia	Nordeste	Confirmados	0
2020-03-05	Bahia	Nordeste	Mortes	0
2020-03-05	Ceará	Nordeste	Suspeitos	16
2020-03-05	Ceará	Nordeste	Descartados	18
2020-03-05	Ceará	Nordeste	Confirmados	0
2020-03-05	Ceará	Nordeste	Mortes	0
2020-03-05	Distrito Federal	Centro-Oeste	Suspeitos	20
2020-03-05	Distrito Federal	Centro-Oeste	Descartados	9
2020-03-05	Distrito Federal	Centro-Oeste	Confirmados	0
2020-03-05	Distrito Federal	Centro-Oeste	Mortes	0
2020-03-05	Espírito Santo	Sudeste	Suspeitos	5
2020-03-05	Espírito Santo	Sudeste	Descartados	8
2020-03-05	Espírito Santo	Sudeste	Confirmados	0
2020-03-05	Espírito Santo	Sudeste	Mortes	0
2020-03-05	Goiás	Centro-Oeste	Suspeitos	4
2020-03-05	Goiás	Centro-Oeste	Descartados	12
2020-03-05	Goiás	Centro-Oeste	Confirmados	0
2020-03-05	Goiás	Centro-Oeste	Mortes	0
2020-03-05	Maranhão	Nordeste	Suspeitos	0
2020-03-05	Maranhão	Nordeste	Descartados	2
2020-03-05	Maranhão	Nordeste	Confirmados	0
2020-03-05	Maranhão	Nordeste	Mortes	0
2020-03-05	Mato Grosso	Centro-Oeste	Suspeitos	6
2020-03-05	Mato Grosso	Centro-Oeste	Descartados	0
2020-03-05	Mato Grosso	Centro-Oeste	Confirmados	0
2020-03-05	Mato Grosso	Centro-Oeste	Mortes	0
2020-03-05	Mato Grosso do Sul	Centro-Oeste	Suspeitos	11
2020-03-05	Mato Grosso do Sul	Centro-Oeste	Descartados	3
2020-03-05	Mato Grosso do Sul	Centro-Oeste	Confirmados	0
2020-03-05	Mato Grosso do Sul	Centro-Oeste	Mortes	0
2020-03-05	Minas Gerais	Sudeste	Suspeitos	80
2020-03-05	Minas Gerais	Sudeste	Descartados	12
2020-03-05	Minas Gerais	Sudeste	Confirmados	0
2020-03-05	Minas Gerais	Sudeste	Mortes	0
2020-03-05	Pará	Norte	Suspeitos	1
2020-03-05	Pará	Norte	Descartados	5
2020-03-05	Pará	Norte	Confirmados	0
2020-03-05	Pará	Norte	Mortes	0
2020-03-05	Paraíba	Nordeste	Suspeitos	4
2020-03-05	Paraíba	Nordeste	Descartados	1
2020-03-05	Paraíba	Nordeste	Confirmados	0
2020-03-05	Paraíba	Nordeste	Mortes	0
2020-03-05	Paraná	Sul	Suspeitos	20
2020-03-05	Paraná	Sul	Descartados	9
2020-03-05	Paraná	Sul	Confirmados	0
2020-03-05	Paraná	Sul	Mortes	0
2020-03-05	Pernambuco	Nordeste	Suspeitos	8
2020-03-05	Pernambuco	Nordeste	Descartados	12
2020-03-05	Pernambuco	Nordeste	Confirmados	0
2020-03-05	Pernambuco	Nordeste	Mortes	0
2020-03-05	Piauí	Nordeste	Suspeitos	1
2020-03-05	Piauí	Nordeste	Descartados	2
2020-03-05	Piauí	Nordeste	Confirmados	0
2020-03-05	Piauí	Nordeste	Mortes	0
2020-03-05	Rio de Janeiro	Sudeste	Suspeitos	79
2020-03-05	Rio de Janeiro	Sudeste	Descartados	58
2020-03-05	Rio de Janeiro	Sudeste	Confirmados	1
2020-03-05	Rio de Janeiro	Sudeste	Mortes	0
2020-03-05	Rio Grande do Norte	Nordeste	Suspeitos	4
2020-03-05	Rio Grande do Norte	Nordeste	Descartados	8
2020-03-05	Rio Grande do Norte	Nordeste	Confirmados	0
2020-03-05	Rio Grande do Norte	Nordeste	Mortes	0
2020-03-05	Rio Grande do Sul	Sul	Suspeitos	104
2020-03-05	Rio Grande do Sul	Sul	Descartados	25
2020-03-05	Rio Grande do Sul	Sul	Confirmados	0
2020-03-05	Rio Grande do Sul	Sul	Mortes	0
2020-03-05	Rondônia	Norte	Suspeitos	1
2020-03-05	Rondônia	Norte	Descartados	0
2020-03-05	Rondônia	Norte	Confirmados	0
2020-03-05	Rondônia	Norte	Mortes	0
2020-03-05	Santa Catarina	Sul	Suspeitos	54
2020-03-05	Santa Catarina	Sul	Descartados	4
2020-03-05	Santa Catarina	Sul	Confirmados	0
2020-03-05	Santa Catarina	Sul	Mortes	0
2020-03-05	São Paulo	Sudeste	Suspeitos	182
2020-03-05	São Paulo	Sudeste	Descartados	159
2020-03-05	São Paulo	Sudeste	Confirmados	6
2020-03-05	São Paulo	Sudeste	Mortes	0
2020-03-05	Sergipe	Nordeste	Suspeitos	2
2020-03-05	Sergipe	Nordeste	Descartados	0
2020-03-05	Sergipe	Nordeste	Confirmados	0
2020-03-05	Sergipe	Nordeste	Mortes	0
2020-03-06	Alagoas	Nordeste	Suspeitos	7
2020-03-06	Alagoas	Nordeste	Descartados	1
2020-03-06	Alagoas	Nordeste	Confirmados	0
2020-03-06	Alagoas	Nordeste	Mortes	0
2020-03-06	Amazonas	Norte	Suspeitos	2
2020-03-06	Amazonas	Norte	Descartados	4
2020-03-06	Amazonas	Norte	Confirmados	0
2020-03-06	Amazonas	Norte	Mortes	0
2020-03-06	Bahia	Nordeste	Suspeitos	15
2020-03-06	Bahia	Nordeste	Descartados	32
2020-03-06	Bahia	Nordeste	Confirmados	1
2020-03-06	Bahia	Nordeste	Mortes	0
2020-03-06	Ceará	Nordeste	Suspeitos	12
2020-03-06	Ceará	Nordeste	Descartados	24
2020-03-06	Ceará	Nordeste	Confirmados	0
2020-03-06	Ceará	Nordeste	Mortes	0
2020-03-06	Distrito Federal	Centro-Oeste	Suspeitos	36
2020-03-06	Distrito Federal	Centro-Oeste	Descartados	13
2020-03-06	Distrito Federal	Centro-Oeste	Confirmados	0
2020-03-06	Distrito Federal	Centro-Oeste	Mortes	0
2020-03-06	Espírito Santo	Sudeste	Suspeitos	1
2020-03-06	Espírito Santo	Sudeste	Descartados	12
2020-03-06	Espírito Santo	Sudeste	Confirmados	1
